pageid,name,coords,region,subregion,quality_score,rating_raw,rating_clean,time_lowhours,time_highhours,distance_mi,num_rappels,longest_raw,longest_rappel_ft,best_season_raw,season_spring,season_summer,season_fall,season_winter,best_season_notes,shuttle_raw,shuttle_minutes,vehicle_raw,vehicle_required,latitude,longitude,technical_class,water_rating,time_commitment,risk_rating
771,Ponderosa Fork,"37° 28' 3.36"" N, 111° 7' 38.64"" W",Escalante,Escalante,4,4B III R (<i>v5a2 III</i>),4B III R,,,7.3,3,35 ft,35,,,,,,,,,,FALSE,37.4676,-111.1274,4,B,III,R
757,Llewellyn Gulch,"37° 14' 2.40"" N, 110° 57' 58.68"" W",Escalante,Escalante,4.5,,,,,,,,,,,,,,,,,,FALSE,37.234,-110.9663,,,,
1047,Booker Canyon,"37° 24' 43.56"" N, 111° 55' 18.84"" W",Escalante,Southwest Escalante,3,,,,,,,,,Spring;Summer;Fall;Winter,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,37.4121,-111.9219,,,,
764,Phipps Wash,"37° 45' 39.24"" N, 111° 24' 33.12"" W",Escalante,Escalante,3,2A IV (<i>v1a1 IV</i>),2A IV,4,6,,,0 ft,0,Any;EXCEPT in Spring,FALSE,TRUE,TRUE,TRUE,,,,,FALSE,37.7609,-111.4092,2,A,IV,
84023,Rattle King,"37° 55' 33.96"" N, 111° 14' 32.28"" W",Escalante,Escalante,3,3A I (<i>v3a1 I</i>),3A I,,,,4,55.774 ft,55,,,,,,,,,,FALSE,37.9261,-111.2423,3,A,I,
751,Egypt 4 Canyon,"37° 34' 28.92"" N, 111° 13' 34.32"" W",Escalante,The Egypts,4,3B III X (<i>v6a2 III</i>),3B III X,,,,,,,,,,,,,,,,FALSE,37.5747,-111.2262,3,B,III,X
752,Egypt 5 Canyon,"37° 35' 15.72"" N, 111° 13' 4.80"" W",Escalante,The Egypts,4,3A III R (<i>v5a1 III</i>),3A III R,,,,,,,,,,,,,,,,FALSE,37.5877,-111.218,3,A,III,R
39727,Mumbai,"37° 19' 54.12"" N, 110° 57' 33.12"" W",Escalante,Escalante,4,3B IV X (<i>v6a2 IV</i>),3B IV X,11,,11,5,90 ft,90,,,,,,,0 minutes,0,High Clearance,TRUE,37.3317,-110.9592,3,B,IV,X
53802,O.B.,"37° 47' 24.72"" N, 111° 30' 44.64"" W",Escalante,Escalante,4,4B IV (<i>v4a2 IV</i>),4B IV,,,,,,,,,,,,,,,,FALSE,37.7902,-111.5124,4,B,IV,
772,Box Elder Canyon,"37° 27' 57.60"" N, 111° 8' 49.20"" W",Escalante,Escalante,5,4A IV XX (<i>v7a1 IV</i>),4A IV XX,7,8,,0,,,Spring,TRUE,FALSE,FALSE,FALSE,,0 minutes,0,,FALSE,37.466,-111.147,4,A,IV,XX
45938,Brimstone Gulch (upper),"37° 31' 4.44"" N, 111° 10' 57.00"" W",Escalante,Escalante,3.2,4B III (<i>v4a2 III</i>),4B III,,,,2,32.808 ft,32,,,,,,,0 minutes,0,Passenger,FALSE,37.5179,-111.1825,4,B,III,
755,Fuzzy Caterpillar Gorge,"37° 51' 54.00"" N, 111° 18' 3.96"" W",Escalante,Escalante,3,1 (<i>v1</i>),1,,,1,,0 ft,0,BEST in Mar;Apr;Sep;Oct,TRUE,FALSE,TRUE,FALSE,,,,,FALSE,37.865,-111.3011,1,,,
1054,Starlight Canyon,"37° 17' 13.20"" N, 112° 0' 55.80"" W",Escalante,Southwest Escalante,3,,,,,,,,,,,,,,,,,,FALSE,37.287,-112.0155,,,,
738,Baker Canyon (East Fork),"37° 36' 2.52"" N, 111° 7' 1.56"" W",Escalante,Choprock Bench,3.7,3B IV (<i>v3a2 IV</i>),3B IV,,,,,,,,,,,,,,,,FALSE,37.6007,-111.1171,3,B,IV,
32779,Aardvark Canyon (North Fork),"37° 48' 34.20"" N, 111° 14' 39.84"" W",Escalante,Escalante,3.5,3B III (<i>v3a2 III</i>),3B III,7,8,,6,140 ft,140,Spring or Fall,TRUE,FALSE,TRUE,FALSE,,0.5 minutes,0.5,4WD - High Clearance,TRUE,37.8095,-111.2444,3,B,III,
84008,Tilted Teepees,"37° 54' 6.84"" N, 111° 15' 12.60"" W",Escalante,Escalante,3.5,3A I (<i>v2a1 I</i>),3A I,,,,2,29.528 ft,29,,,,,,,,,,FALSE,37.9019,-111.2535,3,A,I,
754,Fence Canyon,"37° 36' 16.56"" N, 111° 11' 43.08"" W",Escalante,Choprock Bench,2.6,,,,,,,,,,,,,,,,,,FALSE,37.6046,-111.1953,,,,
59370,Bown Star Canyon (Left Fork),"37° 45' 23.40"" N, 111° 10' 14.16"" W",Escalante,Escalante,3.3,3A III (<i>v3a1 III</i>),3A III,,,,,,,,,,,,,,,,FALSE,37.7565,-111.1706,3,A,III,
43062,King Tut,"37° 34' 55.56"" N, 111° 13' 54.84"" W",Escalante,The Egypts,3.3,3A II R (<i>v5a1 II</i>),3A II R,,,,1,,,,,,,,,,,,FALSE,37.5821,-111.2319,3,A,II,R
84248,Optimus Prime,"37° 54' 18.72"" N, 111° 15' 5.76"" W",Escalante,Escalante,3.3,3B I (<i>v3a2 I</i>),3B I,,,,4,59.055 ft,59,,,,,,,,,,FALSE,37.9052,-111.2516,3,B,I,
39863,Drill Hole,"37° 40' 14.52"" N, 111° 23' 0.24"" W",Escalante,Escalante,2.3,3B III (<i>v3a2 III</i>),3B III,,,,4,32.808 ft,32,,,,,,,,,,FALSE,37.6707,-111.3834,3,B,III,
53792,Calf Crack,"37° 52' 17.04"" N, 111° 27' 50.40"" W",Escalante,Escalante,3,3A I (<i>v3a1 I</i>),3A I,,,,1,100 ft,100,spring and fall or dry winter days,TRUE,FALSE,TRUE,TRUE,,,,Passenger,FALSE,37.8714,-111.464,3,A,I,
19517,Hackberry Canyon,"37° 15' 57.96"" N, 111° 55' 54.84"" W",Escalante,Southwest Escalante,3,2A (<i>v1a1</i>),2A,,,,,0 ft,0,,,,,,,,,,FALSE,37.2661,-111.9319,2,A,,
58671,Mantrap,"37° 47' 0.60"" N, 111° 25' 7.68"" W",Escalante,Escalante,3,3B I (<i>v3a2 I</i>),3B I,,,2,2,65 ft,65,Any,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,Passenger,FALSE,37.7835,-111.4188,3,B,I,
777,Wolverine Canyon,"37° 46' 36.84"" N, 111° 14' 18.60"" W",Escalante,Escalante,3,,,,,,,,,Spring;Summer;Fall;Winter,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,37.7769,-111.2385,,,,
78372,Deer Creek Canyon (North West Fork),"37° 23' 25.44"" N, 112° 3' 48.96"" W",Escalante,Southwest Escalante,4,3A (<i>v3a1</i>),3A,,,,1,,,,,,,,,,,,FALSE,37.3904,-112.0636,3,A,,
53884,Early Bird,"37° 32' 44.16"" N, 111° 10' 17.76"" W",Escalante,Escalante,4,3B III R (<i>v5a2 III</i>),3B III R,,,7,,,,,,,,,,,,,FALSE,37.5456,-111.1716,3,B,III,R
53806,The Lame Lamanite,"37° 57' 50.76"" N, 111° 16' 51.24"" W",Escalante,Escalante,2,3A III (<i>v3a1 III</i>),3A III,,,,,,,,,,,,,,,,FALSE,37.9641,-111.2809,3,A,III,
53809,Bump-De-Rump,"37° 48' 13.68"" N, 111° 11' 48.84"" W",Escalante,Escalante,2.7,2A I (<i>v1a1 I</i>),2A I,,,,,0 ft,0,,,,,,,,,,FALSE,37.8038,-111.1969,2,A,I,
32777,Big Rattlesnake Canyon,"37° 53' 36.24"" N, 111° 17' 8.52"" W",Escalante,Escalante,2.5,,,,,,,,,,,,,,,,,,FALSE,37.8934,-111.2857,,,,
84282,Whisper Canyon,"37° 8' 9.24"" N, 111° 57' 32.04"" W",Escalante,Southwest Escalante,1.3,3A I (<i>v3a1 I</i>),3A I,,,1,3,40 ft,40,Spring to Autumn,FALSE,FALSE,FALSE,FALSE,,0 minutes,0,High Clearance,TRUE,37.1359,-111.9589,3,A,I,
53801,O.C.,"37° 46' 55.56"" N, 111° 30' 44.64"" W",Escalante,Escalante,2.3,3A III (<i>v3a1 III</i>),3A III,,,,,,,,,,,,,,,,FALSE,37.7821,-111.5124,3,A,III,
78370,Averett Canyon,"37° 28' 59.52"" N, 112° 4' 45.48"" W",Escalante,Southwest Escalante,2,3A I (<i>v3a1 I</i>),3A I,,,,2,,,,,,,,,,,,FALSE,37.4832,-112.0793,3,A,I,
84831,Ironhide,"37° 53' 21.48"" N, 111° 15' 56.88"" W",Escalante,Escalante,2,3A I (<i>v3a1 I</i>),3A I,,,,,,,,,,,,,,,,FALSE,37.8893,-111.2658,3,A,I,
19765,Big Horn Canyon (Escalante),"37° 41' 44.16"" N, 111° 26' 30.48"" W",Escalante,Escalante,3,2A II (<i>v1a1 II</i>),2A II,,,,,0 ft,0,,,,,,,,,,FALSE,37.6956,-111.4418,2,A,II,
53799,Durffey's Doozy,"37° 48' 44.64"" N, 111° 22' 51.60"" W",Escalante,Escalante,3,3B I (<i>v3a2 I</i>),3B I,,,,,,,,,,,,,,,,FALSE,37.8124,-111.381,3,B,I,
765,Halfway Hollow,"37° 38' 59.28"" N, 111° 25' 43.68"" W",Escalante,Escalante,3,,,,,,,,,,,,,,,,,,FALSE,37.6498,-111.4288,,,,
48507,Herm Pollock Slot,"37° 25' 41.52"" N, 112° 2' 56.76"" W",Escalante,Southwest Escalante,3,3A <i>III</i> (<i>v3a1 III</i>),3A <i>III</i>,5,7,8,3,37 ft,37,Fall;Winter;Spring,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,37.4282,-112.0491,3,A,III,
53790,Not Water Canyon,"37° 53' 32.28"" N, 111° 17' 55.32"" W",Escalante,Escalante,3,3B III PG (<i>v4</i>a2 <i>III</i>),3B III PG,,,,6,140 ft,140,spring and fall,TRUE,FALSE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,37.8923,-111.2987,3,B,III,PG
53793,Avain Effluence,"37° 50' 42.00"" N, 111° 18' 23.40"" W",Escalante,Escalante,1.7,3B I (<i>v2a2 I</i>),3B I,,,,,10 ft,10,,,,,,,,,,FALSE,37.845,-111.3065,3,B,I,
46524,Egypt 0,"37° 34' 20.28"" N, 111° 16' 6.60"" W",Escalante,The Egypts,1,3A II (<i>v3a1 II</i>),3A II,,,,3,80 ft,80,,,,,,,,,High Clearance,TRUE,37.5723,-111.2685,3,A,II,
59372,Bown Eye Canyon,"37° 45' 4.32"" N, 111° 10' 25.32"" W",Escalante,Escalante,2,3A III (<i>v3a1 III</i>),3A III,,,,,,,,,,,,,,,,FALSE,37.7512,-111.1737,3,A,III,
1051,Lick Wash,"37° 21' 18.36"" N, 112° 10' 40.44"" W",Escalante,Southwest Escalante,2,1A (<i>v1a1</i>),1A,,,,,0 ft,0,Spring;Summer;Fall;Winter,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,37.3551,-112.1779,1,A,,
53804,Low and Inside,"37° 54' 51.48"" N, 111° 35' 39.48"" W",Escalante,Escalante,2,3A III (<i>v3a1 III</i>),3A III,,,,,,,,,,,,,,,,FALSE,37.9143,-111.5943,3,A,III,
84830,Megatron,"37° 53' 14.28"" N, 111° 16' 0.84"" W",Escalante,Escalante,2,3A I (<i>v3a1 I</i>),3A I,,,,,,,,,,,,,,,,FALSE,37.8873,-111.2669,3,A,I,
84832,Rodimus Prime,"37° 53' 35.52"" N, 111° 15' 50.40"" W",Escalante,Escalante,2,3A I (<i>v3a1 I</i>),3A I,,,,,,,,,,,,,,,,FALSE,37.8932,-111.264,3,A,I,
19323,Short Slot Canyon,"37° 28' 42.24"" N, 111° 11' 37.68"" W",Escalante,Escalante,2,2A II X (<i>v1a1 II</i>),2A II X,2,5,,0,0 ft,0,,,,,,,0 minutes,0,Passenger,FALSE,37.4784,-111.1938,2,A,II,X
19732,The Snakelet,"37° 51' 53.28"" N, 111° 18' 35.28"" W",Escalante,Escalante,2,3A I (<i>v3a1 I</i>),3A I,1,2,,3,80 ft,80,,,,,,,,,Passenger,FALSE,37.8648,-111.3098,3,A,I,
84010,Hoodoo You Love?,"37° 54' 24.84"" N, 111° 15' 4.68"" W",Escalante,Escalante,1,3A I (<i>v3a1 I</i>),3A I,,,,2,164.042 ft,164,,,,,,,,,,FALSE,37.9069,-111.2513,3,A,I,
53876,The Overachiever,"37° 56' 48.48"" N, 111° 15' 53.28"" W",Escalante,Escalante,1,3A IV PG (<i>v4a1 IV</i>),3A IV PG,,,,9,250 ft,250,NOT summer,FALSE,TRUE,FALSE,FALSE,,,,4WD,TRUE,37.9468,-111.2648,3,A,IV,PG
737,25 Mile Wash,"37° 33' 28.08"" N, 111° 10' 41.52"" W",Escalante,Escalante,0,,,,,,,,,,,,,,,,,,FALSE,37.5578,-111.1782,,,,
53805,Bear-bones,"38° 1' 48.00"" N, 111° 12' 55.44"" W",Escalante,Escalante,0,,,,,,,,,,,,,,,,,,FALSE,38.03,-111.2154,,,,
46057,Big Freaking Silo (BFS),"37° 28' 0.12"" N, 111° 9' 54.00"" W",Escalante,Escalante,0,3A II XX (<i>v7a1 II</i>),3A II XX,,,,,,,,,,,,,,,,FALSE,37.4667,-111.165,3,A,II,XX
53885,Choprock (North Fork),"37° 42' 26.64"" N, 111° 7' 21.00"" W",Escalante,Escalante,0,4B IV (<i>v4a2 IV</i>),4B IV,,,,,,,,,,,,,,,,FALSE,37.7074,-111.1225,4,B,IV,
53800,Durffey's Dud,"37° 48' 12.24"" N, 111° 22' 31.44"" W",Escalante,Escalante,0,3A II (<i>v3a1 II</i>),3A II,,,,,,,,,,,,,,,,FALSE,37.8034,-111.3754,3,A,II,
753,Escalante River,"37° 34' 11.64"" N, 111° 5' 48.48"" W",Escalante,Escalante,0,,,,,,,,,,,,,,,,,,FALSE,37.5699,-111.0968,,,,
53803,High and Right,"37° 55' 50.52"" N, 111° 34' 43.32"" W",Escalante,Escalante,0,,,,,,,,,,,,,,,,,,FALSE,37.9307,-111.5787,,,,
760,Little Scorpion Canyons,"37° 26' 38.76"" N, 111° 7' 29.64"" W",Escalante,Escalante,0,,,,,,,,,,,,,,,,,,FALSE,37.4441,-111.1249,,,,
19737,Sandslide Canyon,"37° 28' 58.08"" N, 111° 10' 4.44"" W",Escalante,Escalante,0,2A <i>II</i> (<i>v1a1 II</i>),2A <i>II</i>,2,4,3.7,1,110 ft,110,,,,,,,,,,FALSE,37.4828,-111.1679,2,A,II,
19740,TOD Canyon,"37° 44' 23.28"" N, 111° 20' 11.40"" W",Escalante,Escalante,0,3B <i>III</i> (<i>v3a2 III</i>),3B <i>III</i>,7,9,6.6,4,,,,,,,,,,,,FALSE,37.7398,-111.3365,3,B,III,
53808,Whomping Willow,"37° 19' 8.76"" N, 111° 1' 27.48"" W",Escalante,Escalante,0,3A I (<i>v3a1 I</i>),3A I,,,,,,,,,,,,,,,,FALSE,37.3191,-111.0243,3,A,I,
19739,Wingate Willie,"37° 34' 22.08"" N, 111° 3' 30.60"" W",Escalante,Escalante,0,,,,,,,,,,,,,,,,,,FALSE,37.5728,-111.0585,,,,
729,Buckwater Draw,"40° 18' 19.44"" N, 108° 58' 52.32"" W",Dinosaur National Monument,Dinosaur National Monument,3,3A III (v3a1 III),3A III,8.25,,7.05,7,55 ft,55,"May, Sep-Oct",FALSE,FALSE,TRUE,FALSE,,0.5 minutes,0.5,Passenger,FALSE,40.3054,-108.9812,3,A,III,
74025,Miller Creek (Dinosaur),"40° 18' 24.84"" N, 108° 42' 48.96"" W",Dinosaur National Monument,Dinosaur National Monument,3.7,3B II (v2a2 III),3B II,,,5.15,3,40 ft,40,"May-Jun, Sep-Oct",TRUE,TRUE,FALSE,FALSE,,0 minutes,0,4WD,TRUE,40.3069,-108.7136,3,B,II,
86248,NoHog,"40° 25' 51.96"" N, 109° 9' 55.44"" W",Dinosaur National Monument,Dinosaur National Monument,2.5,3A II (v4a1 <i>II</i>),3A II,,,2.55,5,150 ft,150,"May-Jun, Sep-Oct",TRUE,TRUE,FALSE,FALSE,,0 minutes,0,Passenger,FALSE,40.4311,-109.1654,3,A,II,
734,Scoggin's Draw,"40° 30' 39.24"" N, 108° 54' 48.96"" W",Dinosaur National Monument,Dinosaur National Monument,3.2,3B IV (v3a2 IV),3B IV,,,12.7,6,90 ft,90,Sep-Oct,FALSE,FALSE,TRUE,FALSE,,0 minutes,0,4WD - High Clearance,TRUE,40.5109,-108.9136,3,B,IV,
81969,Inlaw Canyon,"40° 29' 38.40"" N, 108° 53' 48.48"" W",Dinosaur National Monument,Dinosaur National Monument,3,3B IV (v4a2 V),3B IV,,,7.57,8,170 ft,170,Sep-Oct,FALSE,FALSE,TRUE,FALSE,,0 minutes,0,4WD - High Clearance,TRUE,40.494,-108.8968,3,B,IV,
98398,Showdown Canyon (Dinosaur),"40° 30' 8.64"" N, 108° 55' 50.88"" W",Dinosaur National Monument,Dinosaur National Monument,3,3A III (v4a1 III),3A III,,,6.75,5,180 ft,180,Sept-Oct,FALSE,FALSE,TRUE,FALSE,,0.5 minutes,0.5,4WD - High Clearance,TRUE,40.5024,-108.9308,3,A,III,
733,Outlaw Canyon,"40° 30' 18.72"" N, 108° 54' 19.08"" W",Dinosaur National Monument,Dinosaur National Monument,1.7,3B IV (v2a2 <i>IV</i>),3B IV,,,9.57,1,35 ft,35,Sep-Oct,FALSE,FALSE,TRUE,FALSE,,0 minutes,0,4WD - High Clearance,TRUE,40.5052,-108.9053,3,B,IV,
90703,Cub Creek (Middle Fork),"40° 25' 24.24"" N, 109° 7' 33.24"" W",Dinosaur National Monument,Dinosaur National Monument,3,3B III (v3a2 <i>III</i>),3B III,,,7.05,4,90 ft,90,"Apr-Jun, Sep-Oct",TRUE,TRUE,FALSE,FALSE,,0 minutes,0,Passenger,FALSE,40.4234,-109.1259,3,B,III,
98435,Tiger Wall Canyon (Lower),"40° 29' 59.64"" N, 108° 54' 53.28"" W",Dinosaur National Monument,Dinosaur National Monument,2,3B III (v3a2 <i>III</i>),3B III,,,8.4,6,140 ft,140,Sept-Oct,FALSE,FALSE,TRUE,FALSE,,0 minutes,0,4WD - High Clearance,TRUE,40.4999,-108.9148,3,B,III,
74015,West Serviceberry Draw,"40° 27' 37.80"" N, 108° 50' 27.24"" W",Dinosaur National Monument,Dinosaur National Monument,2.5,3A I (v3a1 III),3A I,,,1.75,2,100 ft,100,"May, Sep-Oct",FALSE,FALSE,TRUE,FALSE,,0 minutes,0,4WD - High Clearance,TRUE,40.4605,-108.8409,3,A,I,
32673,Hog Canyon in Dinosaur NM,"40° 26' 7.08"" N, 109° 9' 45.72"" W",Dinosaur National Monument,Dinosaur National Monument,2.3,3A III (v4a1 V),3A III,,,3.3,5,270 ft,270,"May-Jun, Sep-Oct",TRUE,TRUE,FALSE,FALSE,,0.5 minutes,0.5,Passenger,FALSE,40.4353,-109.1627,3,A,III,
82052,Bandit Canyon,"40° 30' 51.48"" N, 108° 58' 14.88"" W",Dinosaur National Monument,Dinosaur National Monument,2,3A II (<i>v3a1 II</i>),3A II,,,,5,160 ft,160,"May-June, Sep-Oct",TRUE,TRUE,FALSE,FALSE,,0 minutes,0,4WD - High Clearance,TRUE,40.5143,-108.9708,3,A,II,
82531,Bearwater Canyon,"40° 17' 19.68"" N, 108° 53' 31.20"" W",Dinosaur National Monument,Dinosaur National Monument,2,3B III (<i>v3a2 III</i>),3B III,,,5.69,5,70 ft,70,Spring/Fall,TRUE,FALSE,TRUE,FALSE,,,,High Clearance,TRUE,40.2888,-108.892,3,B,III,
83195,Elder Spring (West Fork),"40° 26' 32.64"" N, 109° 10' 53.76"" W",Dinosaur National Monument,Dinosaur National Monument,2,3A III (v4a1 IV),3A III,,,4.2,5,180 ft,180,"Autumn to Spring, Avoid Summer",TRUE,FALSE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,40.4424,-109.1816,3,A,III,
83203,Kingsnake (Dinosaur),"40° 17' 26.16"" N, 108° 53' 8.88"" W",Dinosaur National Monument,Dinosaur National Monument,2,3A III (v3a1 II),3A III,,,6.1,3,50 ft,50,Autumn to Spring,FALSE,FALSE,FALSE,FALSE,,0.5 minutes,0.5,4WD - High Clearance,TRUE,40.2906,-108.8858,3,A,III,
90786,Rustler Canyon,"40° 29' 23.64"" N, 108° 55' 17.40"" W",Dinosaur National Monument,Dinosaur National Monument,2,3A I (v4a1 II),3A I,,,3.37,2,105 ft,105,"May, Sep-Oct",FALSE,FALSE,TRUE,FALSE,,0 minutes,0,4WD - High Clearance,TRUE,40.4899,-108.9215,3,A,I,
81972,Tiger Wall Canyon,"40° 30' 19.44"" N, 108° 54' 27.36"" W",Dinosaur National Monument,Dinosaur National Monument,2,3B IV (v3a2 III),3B IV,,,9.95,5,95 ft,95,Sep-Oct,FALSE,FALSE,TRUE,FALSE,,0 minutes,0,4WD - High Clearance,TRUE,40.5054,-108.9076,3,B,IV,
95432,Box of Cookies (Dinosaur),"40° 18' 4.68"" N, 108° 47' 51.36"" W",Dinosaur National Monument,Dinosaur National Monument,3,<i>3</i>A II (v2a1 III),<i>3</i>A II,,,7.55,2,45 ft,45,"Best in Spring and Fall, Hot in Summer",TRUE,TRUE,TRUE,FALSE,hot in summer,0 minutes,0,Passenger,FALSE,40.3013,-108.7976,,,II,
68291,The Devils Crack,"40° 21' 39.96"" N, 109° 30' 21.24"" W",Dinosaur National Monument,Dinosaur National Monument,1.5,2B I (v1a2 I),2B I,,,0.5,0,0 ft,0,Sep-Jun,TRUE,TRUE,TRUE,TRUE,,0 minutes,0,High Clearance,TRUE,40.3611,-109.5059,2,B,I,
86280,Bull Draw (Dinosaur),"40° 17' 35.52"" N, 108° 53' 52.44"" W",Dinosaur National Monument,Dinosaur National Monument,1,3A III (v3a1 IV),3A III,,,6.1,2,95 ft,95,"May-Jun, Sep-Oct",TRUE,TRUE,FALSE,FALSE,,0.5 minutes,0.5,High Clearance,TRUE,40.2932,-108.8979,3,A,III,
79350,Carcass Canyon (Dinosaur),"40° 27' 59.04"" N, 108° 54' 13.68"" W",Dinosaur National Monument,Dinosaur National Monument,2,3A I (v3a1 II),3A I,,,0.85,2,50 ft,50,"May, Sep-Oct",FALSE,FALSE,TRUE,FALSE,,0 minutes,0,4WD - High Clearance,TRUE,40.4664,-108.9038,3,A,I,
91316,East Labyrinth (Dinosaur),"40° 34' 47.64"" N, 109° 4' 2.28"" W",Dinosaur National Monument,Dinosaur National Monument,2,3A III (v4<i>a1 III</i>),3A III,,,6.7,9,140 ft,140,"april, may, august, september, october",FALSE,FALSE,FALSE,FALSE,,0 minutes,0,4WD - High Clearance,TRUE,40.5799,-109.0673,3,A,III,
78941,Elder Spring (East Fork),"40° 26' 25.08"" N, 109° 10' 38.28"" W",Dinosaur National Monument,Dinosaur National Monument,2,3A III (v4a1 IV),3A III,,,4.15,3,125 ft,125,"May-Jun, Sep-Oct",TRUE,TRUE,FALSE,FALSE,,0.5 minutes,0.5,Passenger,FALSE,40.4403,-109.1773,3,A,III,
91346,Middle Labyrinth (Dinosaur),"40° 34' 53.40"" N, 109° 4' 7.68"" W",Dinosaur National Monument,Dinosaur National Monument,2,3A III (<i>v3a1 III</i>),3A III,,,7,6,150 ft,150,"april, may, august, september, october",FALSE,FALSE,FALSE,FALSE,,0 minutes,0,4WD - High Clearance,TRUE,40.5815,-109.0688,3,A,III,
79374,Pool Creek (Dinosaur),"40° 28' 18.48"" N, 109° 3' 0.36"" W",Dinosaur National Monument,Dinosaur National Monument,2,3B I (v3a2 III),3B I,,,1.3,2,55 ft,55,"May-June, Sep-Oct",TRUE,TRUE,FALSE,FALSE,,0 minutes,0,4WD,TRUE,40.4718,-109.0501,3,B,I,
79411,Snake Drop (Dinosaur),"40° 17' 35.88"" N, 108° 52' 56.64"" W",Dinosaur National Monument,Dinosaur National Monument,2,3B III (v4a2 III),3B III,,,7.2,4,155 ft,155,"May-Jun, Sept-Oct",TRUE,TRUE,FALSE,FALSE,,0.5 minutes,0.5,4WD - High Clearance,TRUE,40.2933,-108.8824,3,B,III,
91333,West Labyrinth (Dinosaur),"40° 34' 53.40"" N, 109° 4' 35.40"" W",Dinosaur National Monument,Dinosaur National Monument,2,3A III (<i>v3a1 III</i>),3A III,,,6.7,5,150 ft,150,"april, may, august, september, october",FALSE,FALSE,FALSE,FALSE,,0 minutes,0,4WD - High Clearance,TRUE,40.5815,-109.0765,3,A,III,
98455,Boardwalk (Dinosaur),"40° 18' 37.44"" N, 108° 41' 18.60"" W",Dinosaur National Monument,Dinosaur National Monument,1,3A I (v3a1 <i>I</i>),3A I,,,,1,75 ft,75,"Spring and Fall, Hot in Summer",TRUE,TRUE,TRUE,FALSE,hot in summer,0.5 minutes,0.5,Passenger,FALSE,40.3104,-108.6885,3,A,I,
95453,Box of Crumbs (Dinosaur),"40° 18' 53.64"" N, 108° 47' 21.48"" W",Dinosaur National Monument,Dinosaur National Monument,1,3A III (v3a1 IV),3A III,,,10.95,3,95 ft,95,"Best in Spring and Fall, Hot in Summer, Cold in Winter",TRUE,TRUE,TRUE,TRUE,hot in summer; cold in winter,0 minutes,0,Passenger,FALSE,40.3149,-108.7893,3,A,III,
79449,Chicken Slot,"40° 37' 25.68"" N, 109° 19' 9.12"" W",Dinosaur National Monument,Dinosaur National Monument,1,3A II (v4a1 II),3A II,,,3.1,2,170 ft,170,"May-Jun, Sep-Oct",TRUE,TRUE,FALSE,FALSE,,0.5 minutes,0.5,4WD - High Clearance,TRUE,40.6238,-109.3192,3,A,II,
9410,Box Canyon (Dinosaur),,Dinosaur National Monument,Dinosaur National Monument,0,3B III (<i>v3a2 III</i>),3B III,,,,,,,"May-Jun, Sep-Oct",TRUE,TRUE,FALSE,FALSE,,,,4WD - High Clearance,TRUE,,,3,B,III,
82024,Miller Lite Creek,"40° 18' 56.52"" N, 108° 43' 16.32"" W",Dinosaur National Monument,Dinosaur National Monument,0,3B (v3a2 II),3B,,,5.1,2,,,"May-Jun, Sep-Oct",TRUE,TRUE,FALSE,FALSE,,0 minutes,0,4WD - High Clearance,TRUE,40.3157,-108.7212,3,B,,
542,Box Canyon (Maple Canyon),"39° 33' 17.28"" N, 111° 40' 30.36"" W",Central Utah,Central Utah,2.9,3B II (<i>v3a2 II</i>),3B II,2,5,,2,50 ft,50,Spring through fall,TRUE,TRUE,TRUE,FALSE,,,,,FALSE,39.5548,-111.6751,3,B,II,
11031,Tabernacle Hill Lava Tubes,"38° 54' 53.64"" N, 112° 31' 58.08"" W",Central Utah,Central Utah,4,Caving,Caving,1,2,,,,,Any,TRUE,TRUE,TRUE,TRUE,,,,,FALSE,38.9149,-112.5328,,,,
60593,Augie Canyon,"39° 1' 59.52"" N, 113° 39' 38.88"" W",Central Utah,Central Utah,3,3A I (<i>v3a1 I</i>),3A I,2,4,3.6,4,40 ft,40,"Fall, Winter, Spring",TRUE,FALSE,TRUE,TRUE,,,,Passenger,FALSE,39.0332,-113.6608,3,A,I,
60869,RCA Canyon,"39° 0' 33.84"" N, 112° 5' 33.72"" W",Central Utah,Central Utah,3,3C I (<i>v3a4 I</i>),3C I,2,3,1.8,2,90 ft,90,"Spring, Summer, Fall",TRUE,TRUE,TRUE,FALSE,,0 minutes,0,Passenger,FALSE,39.0094,-112.0927,3,C,I,
65174,Katana Slot,"39° 51' 39.24"" N, 111° 27' 54.72"" W",Central Utah,Central Utah,1.7,3B II (v3a2 II),3B II,,,2.45,5,55 ft,55,May-Oct,TRUE,TRUE,TRUE,FALSE,,0 minutes,0,High Clearance,TRUE,39.8609,-111.4652,3,B,II,
