pageid,name,coords,region,quality_score,rating_raw,rating_clean,time_lowhours,time_highhours,distance_mi,num_rappels,longest_raw,longest_rappel_ft,best_season_raw,season_spring,season_summer,season_fall,season_winter,best_season_notes,shuttle_raw,shuttle_minutes,vehicle_raw,vehicle_required
227,Angel Slot,"38° 18' 6.84"" N, 110° 32' 43.44"" W",Angel Point,3.6,3A II (<i>v3a1 II</i>),3A II,2.5,5.0,2.3,5,92 ft,92,Any,True,True,True,True,,0 minutes,0.0,High Clearance,True
552,Bluejohn Canyon (Main Fork),"38° 21' 57.24"" N, 110° 16' 55.92"" W",Bluejohn Complex,3.7,3A IV (<i>v3a1 IV</i>),3A IV,4.0,9.0,9.2,2,50 ft,50,Any;HOT in Summer;DIFFICULT in Winter,True,True,True,True,hot in summer,,,,False
236,Duckett Slot,"37° 45' 32.76"" N, 110° 15' 42.84"" W",Cedar Mesa,3.6,3B II (<i>v3a2 II</i>),3B II,2.0,5.0,2.1,6,50 ft,50,Spring; Summer; Fall,True,True,True,False,,0 minutes,0.0,4WD - High Clearance,True
553,Bluejohn Canyon (East Fork),"38° 20' 54.60"" N, 110° 16' 0.12"" W",Bluejohn Complex,3.7,3A IV (<i>v3a1 IV</i>),3A IV,4.0,9.0,10.6,3,50 ft,50,Any;HOT in Summer;DIFFICULT in Winter,True,True,True,True,hot in summer,0.5 minutes,0.5,High Clearance,True
30250,Dhalgren Canyon,"37° 54' 3.96"" N, 110° 21' 37.80"" W",Cedar Mesa,3.7,3B I (<i>v3a2 I</i>),3B I,,,,3,100 ft,100,Any;After rains;HOT in Summer,True,True,True,True,hot in summer,0.5 minutes,0.5,Passenger,False
61847,Pothole Fork of Woody,"37° 51' 43.20"" N, 110° 32' 43.44"" W",Trachyte Area,3.7,4B III (<i>v4a2 III</i>),4B III,,,,6,45 ft,45,Spring and Fall,True,False,True,False,,0 minutes,0.0,Passenger,False
559,Lost Park Canyon,"38° 18' 28.08"" N, 110° 17' 29.40"" W",Hans Flat Road,3.7,3A III (<i>v3a1 III</i>),3A III,4.0,7.0,7.5,2,70 ft,70,Any;HOT in Summer,True,True,True,True,hot in summer,0 minutes,0.0,Passenger,False
527,Hogwarts Canyon,"37° 57' 28.08"" N, 110° 29' 16.08"" W",Hog Springs,3.5,3A II (<i>v3a1 II</i>),3A II,,,1.2,5,90 ft,90,Any,True,True,True,True,,,,Passenger,False
283,Blarney Canyon (Left Fork),"38° 2' 1.32"" N, 110° 32' 17.88"" W",The Irish,3.6,3A I (<i>v3a1 I</i>),3A I,2.0,3.5,2.2,3,50 ft,50,Any;HOT in Summer,True,True,True,True,hot in summer,0 minutes,0.0,Passenger,False
289,Leprechaun Canyon (West Fork),"38° 2' 4.92"" N, 110° 31' 42.60"" W",The Irish,3.6,3A II (<i>v3a1 II</i>),3A II,2.0,4.0,3.09,4,45 ft,45,Spring or Fall,True,False,True,False,,0 minutes,0.0,Passenger,False
989,Benign Canyon,"38° 15' 32.40"" N, 110° 32' 49.56"" W",Beaver Canyon Area,3.5,3A II (<i>v3a1 II</i>),3A II,2.0,3.0,2.8,2,40 ft,40,Spring;Summer;Fall;HOT in Summer,True,True,True,False,hot in summer,0 minutes,0.0,4WD - High Clearance,True
962,Trail Canyon,"37° 53' 15.72"" N, 110° 35' 25.80"" W",Trachyte Area,3.5,3B III R (<i>v5a2 III</i>),3B III R,3.0,6.0,3.3,2,59.055 ft,59,Spring; Summer; Fall,True,True,True,False,,,,Passenger,False
517,Angel Cove (Main Fork),"38° 19' 5.88"" N, 110° 32' 45.60"" W",Angel Point,3.6,3A II (<i>v3a1 II</i>),3A II,2.5,5.0,2.3,6,83 ft,83,Any,True,True,True,True,,,,,False
1118,Robbers Roost Canyon (North Fork),"38° 24' 29.88"" N, 110° 24' 10.08"" W",White Roost,3.4,3A III (<i>v3a1 III</i>),3A III,4.0,7.0,,4,72.178 ft,72,Spring and Fall,True,False,True,False,,0.5 minutes,0.5,4WD - High Clearance,True
990,Bingo Canyon,"38° 16' 45.84"" N, 110° 32' 15.00"" W",Beaver Canyon Area,3.5,3A II (<i>v3a1 II</i>),3A II,3.0,4.0,,2,72.179 ft,72,Any;HOT in Summer,True,True,True,True,hot in summer,,,,False
29711,Angels Advocate,"38° 17' 58.92"" N, 110° 32' 51.36"" W",Angel Point,3.6,4A II (<i>v4a1 II</i>),4A II,3.0,4.0,1.9,7,110 ft,110,Spring and Fall,True,False,True,False,,,,,False
32774,SevenUp,"38° 21' 32.04"" N, 110° 33' 45.00"" W",Sand Slide Slots,4.1,3A II (<i>v3a1 II</i>),3A II,,,,,,,Spring and Fall,True,False,True,False,,,,,False
286,Hog 2 Canyon,"37° 59' 6.00"" N, 110° 30' 55.80"" W",Hog Springs,3.4,3B II (<i>v3a2 II</i>),3B II,2.0,6.0,3.4,3,125 ft,125,Spring; Fall; Winter,True,False,True,True,,0 minutes,0.0,High Clearance,True
590,Angel Cove (South Fork),"38° 18' 58.32"" N, 110° 32' 26.52"" W",Angel Point,3.5,3A II (<i>v3a1 II</i>),3A II,2.5,4.0,2.2,6,83 ft,83,Any,True,True,True,True,,,,4WD - High Clearance,True
562,Mindbender Canyon,"38° 21' 59.40"" N, 110° 24' 55.80"" W",Burr Pass,3.3,3A II (<i>v3a1 II</i>),3A II,3.0,7.0,,4,150 ft,150,Spring; Summer; Fall,True,True,True,False,,0.5 minutes,0.5,,False
11021,Bluejohn Canyon (Little West Fork),"38° 22' 37.20"" N, 110° 17' 27.60"" W",Bluejohn Complex,3.5,3A II (<i>v3a1 II</i>),3A II,3.0,4.0,4.2,3,50 ft,50,Spring;Fall,True,False,True,False,,,,High Clearance,True
92193,Long Gravel Canyons Loop,"37° 42' 29.16"" N, 110° 14' 20.76"" W",Cedar Mesa,4.6,3B VI PG (v3a2 VI),3B VI PG,96.0,168.0,32.0,3,70 ft,70,"April-May, September-October",False,False,False,False,,0 minutes,0.0,Passenger,False
554,Bluejohn Canyon (Little Bluejohn),"38° 23' 1.32"" N, 110° 16' 45.84"" W",Bluejohn Complex,3.4,3A IV (<i>v3a1 IV</i>),3A IV,4.0,9.0,,2,165 ft,165,Any;HOT in Summer;DIFFICULT in Winter,True,True,True,True,hot in summer,,,,False
1003,Little Bull Canyon,"38° 20' 35.16"" N, 110° 29' 47.76"" W",White Roost,3.4,3A <i>II</i> (<i>v3a1 II</i>),3A <i>II</i>,2.0,3.0,,1,98.425 ft,98,Any,True,True,True,True,,,,,False
563,No Mans Canyon (North Fork),"38° 18' 57.60"" N, 110° 24' 37.44"" W",Ekker Ranch Road,3.5,3A II (<i>v3a1 II</i>),3A II,4.0,6.0,6.2,4,95 ft,95,Any;HOT in Summer;DIFFICULT in Winter,True,True,True,True,hot in summer,0 minutes,0.0,,False
284,Blarney Canyon (Right Fork),"38° 1' 53.40"" N, 110° 32' 10.32"" W",The Irish,3.3,3A I (<i>v3a1 I</i>),3A I,2.0,3.0,2.5,2,50 ft,50,Any;HOT in Summer,True,True,True,True,hot in summer,0 minutes,0.0,Passenger,False
